season,vcaseid,no,outtrip_no,vq21,vq21a,vq22,vq22_1,vq23_1,vq23_2,vq23_3,vq23_4,vq23_5,vq23_6,vq23_7,vq23_8,vq23_9,vq23_10,vq24,vq25a,vq25a1_1,vq25a1_2,vq25b,vq26,vq26a_1,vq26a_2,vq26a_3,vq26a_4,vq26a_5,vq27,vq27a_1,vq27a_2,vq27a_3,vq27a_4,vq27a_5,vq28,vq28a_1,vq28a_2,vq28a_3,vq28a_4,vq29,vq29a,vq29b,vq29b1_1,vq29b1_2,vq29b1_3,vq29b1_4,vq29b1_5,vq29c,vq29d,vq29e,vq29e1_1,vq29e1_2,vq29e1_3,vq29e1_4,vq29e1_5,vb1,vb2,vb3,vb4,vb5,vb6,vb7,w
1,96109668,830,59,4,3,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,22,0,1, , , , , ,10,1,1, , , , , ,6,5,2,2,10,2,1,1.534978
2,96107333,6270,766,7,6,1,2,13, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,22,0,1, , , , , ,1,8,1, , , , , ,6,5,2,3,9,3,2,.927615
4,99224506,23384,3148,14,13,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,1,2,3,4,5,2, , , , ,22,0,1, , , , , ,11,12,1, , , , , ,2,4,14,1,2,6,2,7.634233
2,96204209,8063,1033,5,4,1,2,12, , , , , , , , , ,1,3, ,2,1,3,4, , , , ,2, , , , , ,2, , , , ,21,6,1, , , , , ,1,7,1, , , , , ,7,4,1,2,7,8,2,.515393
4,99126820,21851,2951,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,20,0,1, , , , , ,9,1,1, , , , , ,9,3,11,2,3,18,2,.530979
2,97223874,11838,1536,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,5,6, ,2, , , , ,17,0,1, , , , , ,6,14,1, , , , , ,7,4,5,2,6,12,2,.683772
3,98127875,16208,2169,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,17,0,1, , , , , ,1,88,1, , , , , ,4,5,4,1,8,2,2,1.114927
1,96166568,991,375,7,6,1,1,12, , , , , , , , , ,1,1,2, ,1,4, , , , , ,1,2,4,6,7, ,2, , , , ,16,0,1, , , , , ,1,13,1, , , , , ,5,6,3,3,7,2,2,1.105675
2,97222934,11791,1527,11,10,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,16,0,13,2, , , , ,7,1,1, , , , , ,5,5,11,2,1,8,2,1.308859
3,96111667,12360,1625,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,16,0,2,3, , , , ,9,3,1, , , , , ,9,4,13,2,7,3,1,.489335
3,96249099,14599,1950,21,20,1,2,60,26, , , , , , , , ,1,3, ,1,1,4, , , , , ,2, , , , , ,2, , , , ,16,0,3,1, , , , ,1,88,1, , , , , ,2,3,14,1,1,5,2,3.336657
4,99107197,20889,2823,6,5,1,1,13, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,16,0,6,1, , , , ,7,1,1, , , , , ,5,5,1,1,8,1,2,1.669582
4,99228520,23592,3178,3,2,1,1,12, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,2,4,5,6,7,2, , , , ,16,0,1, , , , , ,1,13,1, , , , , ,4,5,12,1,1,4,1,3.884484
2,97118960,10464,1347,7,6,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,15,0,1, , , , , ,7,7,1, , , , , ,6,5,2,1,8,1,2,.944375
4,96150556,18990,2562,12,11,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4, , ,2, , , , ,15,0,1, , , , , ,1,1,1, , , , , ,5,5,11,2,7,10,2,1.796462
3,96201121,13571,1813,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,1,1,5, , , ,1,3, , , , ,2, , , , ,14,10,1, , , , , ,1,1,1, , , , , ,9,3,11,2,7,6,2,.527209
1,96233365,318,616,8,7,1,1,12, , , , , , , , , ,1,3, ,2,1,3,1, , , , ,1,3,4,6, , ,2, , , , ,14,4,1, , , , , ,7,8,1, , , , , ,5,5,3,1,7,6,2,1.103189
2,97200404,10659,1376,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,1,3, , , , ,2, , , , , ,2, , , , ,13,88,1, , , , , ,7,7,1, , , , , ,7,4,11,2,1,4,2,.697634
1,96202343,1524,450,5,4,1,1,12, , , , , , , , , ,1,2, , ,1,1,2,3, , , ,2, , , , , ,2, , , , ,13,8,1, , , , , ,1,14,1, , , , , ,4,5,1,1,8,5,2,.661218
1,96113112,5946,84,7,6,1,1,12, , , , , , , , , ,1,3, ,1,1,4, , , , , ,1,3, , , , ,2, , , , ,13,0,1, , , , , ,11,1,1, , , , , ,3,5,14,1,2,1,2,1.380946
4,99100189,20531,2769,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,5,6, ,2, , , , ,13,0,1, , , , , ,9,9,1, , , , , ,6,6,12,1,8,3,2,.960354
3,98204680,16513,2210,5,4,1,1,12, , , , , , , , , ,1,2, , ,1,1,2, , , , ,2, , , , , ,2, , , , ,12,10,1, , , , , ,1,1,1, , , , , ,5,5,4,1,6,5,1,1.438723
3,96178000,13536,1808,5,4,1,2,12, , , , , , , , , ,1,3, ,2,1,3,6, , , , ,2, , , , , ,2, , , , ,12,6,4,1,4,5, , ,1,4,1, , , , , ,11,6,13,2,5,2,2,.365829
2,96220655,8495,1094,2,1,3, ,2, , , , , , , , , ,1,2, , ,1,4, , , , , ,2, , , , , ,2, , , , ,12,0,1, , , , , ,1,2,1, , , , , ,10,5,4,2,7,21,1,1.853747
3,98219069,17343,2326,7,6,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,12,0,1, , , , , ,9,9,1, , , , , ,8,5,3,2,10,4,1,1.138461
1,96132235,2808,200,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,2,2,4, , , ,1,1,3,5, , ,2, , , , ,11,5,1, , , , , ,9,7,1, , , , , ,7,5,5,2,9,18,2,.486787
1,96142428,1058,255,4,3,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,11,0,1, , , , , ,8,11,1, , , , , ,8,6,5,1,7,2,2,.772728
1,96249099,1859,688,8,7,1,1,13, , , , , , , , , ,1,3, ,1,1,4, , , , , ,1,2,3,4,6, ,2, , , , ,11,0,1, , , , , ,88,88,1, , , , , ,2,2,14,1,2,5,2,2.67742
2,97214199,11373,1473,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,11,0,1, , , , , ,7,2,1, , , , , ,6,5,5,1,9,6,2,.725139
3,98215280,17112,2290,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,11,0,1, , , , , ,1,7,1, , , , , ,6,3,11,2,2,4,2,.904096
4,96110669,18336,2463,15,14,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4, , ,2, , , , ,11,0,1, , , , , ,6,7,1, , , , , ,4,5,11,2,3,1,2,1.851726
4,96217909,19753,2675,5,4,1,1,12, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,1,2,3,4,5,2, , , , ,11,0,1, , , , , ,1,5,1, , , , , ,6,5,3,2,10,19,1,1.157763
4,99107662,20929,2828,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,1,2,4, , ,2, , , , ,11,0,1, , , , , ,9,5,1, , , , , ,5,5,4,1,7,1,2,1.669582
4,99117010,21389,2891,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4, , ,2, , , , ,11,0,1, , , , , ,10,1,1, , , , , ,7,4,5,2,6,2,2,.542833
2,97223375,11813,1530,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,2,1,3,6, , ,1,1,4,6, , ,2, , , , ,10,88,1, , , , , ,10,8,1, , , , , ,4,3,4,1,7,13,1,1.631671
3,96113684,12394,1630,5,4,1,2,13, , , , , , , , , ,1,3, ,2,1,1,6, , , , ,2, , , , , ,2, , , , ,10,4,1, , , , , ,11,4,1, , , , , ,8,3,11,2,3,3,2,.493119
1,96161593,5414,350,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,3,3,65, , , ,1,3,4,6, , ,2, , , , ,10,3,1, , , , , ,9,3,1, , , , , ,6,4,11,2,6,1,2,.610606
1,96102471,4356,13,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,1,5,1, , , , , ,8,3,2,2,9,3,2,.491299
1,96116270,5968,98,5,4,1,1,12, , , , , , , , , ,1,3, ,1,1,4, , , , , ,1,1,2,3,4,6,2, , , , ,10,0,1, , , , , ,1,3,1, , , , , ,2,3,14,1,2,1,2,2.095979
1,96143931,1390,262,6,5,1,1,1, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,6, ,2, , , , ,10,0,8,2, , , , ,1,7,1, , , , , ,1,1,14,1,2,2,2,8.003383
1,96172176,4610,408,7,6,1,1,13, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,9,3,1, , , , , ,4,5,5,1,6,3,2,.841291
1,96215024,1574,515,6,5,1,2,4, , , , , , , , , ,1,1,2, ,1,4, , , , , ,1,1,2,4,6, ,2, , , , ,10,0,1, , , , , ,3,11,1, , , , , ,5,5,5,1,7,5,2,1.104152
2,96123351,6687,833,5,4,1,1,12, , , , , , , , , ,1,1,3, ,1,4, , , , , ,1,1,2,3,4,6,2, , , , ,10,0,1, , , , , ,1,6,1, , , , , ,6,5,2,2,10,3,2,.707553
2,96150107,7360,938,8,7,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,11,10,1, , , , , ,8,4,11,2,4,3,2,.701159
2,97119392,10493,1349,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,7,7,1, , , , , ,6,5,3,2,5,3,2,.707553
3,96239325,14409,1927,7,6,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,1,4,1, , , , , ,6,6,1,2,9,5,2,.920965
3,98120572,15872,2119,6,5,1,1,12, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,2,4,6,7, ,2, , , , ,10,0,1, , , , , ,1,7,1, , , , , ,5,5,5,2,7,1,2,1.407086
4,99116040,21336,2881,7,6,1,1,12, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,9,9,1, , , , , ,6,5,6,2,6,10,1,1.487246
4,99213587,22862,3089,5,4,1,2,13, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,10,0,1, , , , , ,10,7,1, , , , , ,4,5,3,1,8,4,1,1.602302
3,98204860,16525,2211,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,1,3,4,6, , ,2, , , , , ,2, , , , ,9,8,88,2, , , , ,88,88,1, , , , , ,11,1,13,2,1,16,1,.401012
4,99133202,22081,2976,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,2,2, , , , ,1,5,6, , , ,2, , , , ,9,5,1, , , , , ,11,4,1, , , , , ,7,3,4,2,7,3,2,.511189
4,99213587,22862,3088,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,2,6, , , , ,2, , , , , ,2, , , , ,9,4,1, , , , , ,11,11,1, , , , , ,4,5,3,1,8,4,1,2.047411
1,96122454,963,144,5,4,1,1,13, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,2,4, , , ,2, , , , ,9,0,1, , , , , ,9,8,1, , , , , ,4,5,1,2,8,2,1,.933931
2,96225078,8616,1108,7,6,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,9,0,1, , , , , ,10,5,1, , , , , ,4,5,5,1,6,9,2,1.063665
3,96111382,12349,1622,6,5,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,9,0,1, , , , , ,5,9,1, , , , , ,5,5,5,1,7,4,2,1.34257
3,96223948,14070,1883,8,7,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,9,0,1, , , , , ,4,5,1, , , , , ,9,4,1,2,8,9,1,.686128
3,98215655,17138,2294,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,1,2,4, , ,2, , , , ,9,0,1, , , , , ,9,1,1, , , , , ,6,4,11,2,2,6,2,.954229
4,99234901,23904,3230,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,3,3, , , , ,1,3,6, , , ,2, , , , ,8,3,1, , , , , ,1,8,1, , , , , ,6,5,6,1,8,14,2,.990622
1,96142155,6010,254,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,6, ,2, , , , ,8,0,1, , , , , ,1,3,1, , , , , ,8,3,12,2,1,1,1,1.016637
1,96211537,1571,492,5,4,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,6, ,2, , , , ,8,0,6,1,5, , , ,1,4,1, , , , , ,4,5,6,1,7,5,1,.932645
1,96223936,249,573,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6,7, ,2, , , , ,8,0,6,1,2,3,5, ,9,2,1, , , , , ,6,3,9,2,7,6,2,.61113
2,96105967,6236,762,7,6,1,2,13, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,6, ,2, , , , ,8,0,1, , , , , ,9,3,1, , , , , ,6,3,4,2,8,3,1,1.449831
2,96116684,6527,804,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,8,0,1, , , , , ,7,3,1, , , , , ,4,5,6,1,6,1,2,.831345
2,97221203,11709,1509,8,7,1,1,2, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,1,2,3,4, ,2, , , , ,8,0,1, , , , , ,88,12,1, , , , , ,8,4,11,2,1,6,2,.718586
2,97222854,11784,1522,5,4,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,8,0,1, , , , , ,4,8,1, , , , , ,5,5,9,1,7,4,1,1.733394
3,96152939,13133,1738,3,2,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,8,0,1, , , , , ,5,8,1, , , , , ,5,4,5,3,6,3,2,1.254691
3,98117103,15678,2094,5,4,1,1,12, , , , , , , , , ,1,3, ,1,1,4, , , , , ,1,2, , , , ,2, , , , ,8,0,1, , , , , ,4,1,1, , , , , ,6,5,3,2,10,1,2,.632236
3,98233164,18036,2422,6,5,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,8,0,5,2,3, , , ,8,8,1, , , , , ,3,5,6,1,6,9,1,2.589635
4,99105773,20820,2812,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2, , , , ,2, , , , ,8,0,4,1,2, , , ,10,11,1, , , , , ,3,5,6,1,6,1,2,1.510543
4,96214257,19679,2666,5,4,2, ,12, , , , , , , , , ,1,3, ,2,1,1,5, , , , ,1,6, , , , ,2, , , , ,7,6,1, , , , , ,88,2,1, , , , , ,9,5,3,2,8,6,1,.466133
1,96111382,2205,73,5,4,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,7,0,1, , , , , ,1,8,1, , , , , ,5,5,6,1,7,4,2,.865308
1,96140216,5315,246,5,4,1,1,12, , , , , , , , , ,1,3, ,1,1,4, , , , , ,1,2,3,4, , ,2, , , , ,7,0,1, , , , , ,10,3,1, , , , , ,5,5,4,2,7,1,2,.86437
2,96104216,6185,756,6,5,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,6, ,2, , , , ,7,0,1, , , , , ,1,8,1, , , , , ,6,5,4,2,7,3,1,1.449831
2,97101069,9550,1215,9,8,1,1,12, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,2,4,5,6, ,2, , , , ,7,0,1, , , , , ,10,2,1, , , , , ,5,5,4,1,8,1,2,1.382733
2,97210557,11197,1445,8,7,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,7,0,1, , , , , ,8,10,1, , , , , ,6,5,11,2,6,4,2,.922952
2,97225840,11908,1546,6,5,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,7,0,1, , , , , ,1,7,1, , , , , ,6,3,5,2,6,4,2,.922952
3,98116289,15640,2089,6,5,1,1,13, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4,6, , ,2, , , , ,7,0,1, , , , , ,8,1,1, , , , , ,4,5,5,1,6,1,2,1.586442
4,99115159,21294,2872,7,6,1,1,13, , , , , , , , , ,1,3, ,2,1,2,1, , , , ,1,1, , , , ,2, , , , ,6,5,1, , , , , ,10,11,1, , , , , ,7,5,13,1,1,2,2,.693629
4,99225027,23408,3153,3,2,1,1,12, , , , , , , , , ,1,3, ,2,1,3,1, , , , ,2, , , , , ,2, , , , ,6,2,4,1,2,3, , ,5,9,1, , , , , ,9,3,1,2,8,22,1,.107003
3,98103307,14984,2001,4,3,1,1,8, , , , , , , , , ,1,3, ,1,1,3,4, , , , ,1,2,4, , , ,2, , , , ,6,1,1, , , , , ,88,4,1, , , , , ,11,6,3,4,10,2,1,.679299
1,96127086,3888,174,9,8,1,1,12, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,2,4,6,7, ,2, , , , ,6,0,1, , , , , ,4,7,1, , , , , ,4,5,8,1,5,10,1,1.307601
1,96239647,3609,653,15,14,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,6,0,8,1,2,4,5, ,9,7,1, , , , , ,4,5,5,1,7,11,2,.930302
2,96130228,6872,860,5,4,1,1,13, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,2,4,6, , ,2, , , , ,6,0,1, , , , , ,8,7,1, , , , , ,7,4,6,2,10,1,1,.854752
2,96144011,7215,913,3,2,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,6,0,1, , , , , ,1,3,1, , , , , ,10,3,11,2,6,1,2,.716903
2,97111434,10088,1289,6,5,1,2,13, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,6, ,2, , , , ,6,0,1, , , , , ,1,4,1, , , , , ,2,5,14,1,6,18,2,4.32342
4,99235582,23938,3235,6,5,1,2,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,6, ,2, , , , ,6,0,3,3, , , , ,8,10,1, , , , , ,3,5,3,1,6,20,2,2.052569
1,96201958,542,446,5,4,1,2,13, , , , , , , , , ,1,3, ,1,1,1,1,3, , , ,1,1,6, , , ,2, , , , ,5,4,4,2, , , , ,88,2,1, , , , , ,3,5,14,1,5,6,2,1.083858
2,96151906,7403,946,4,3,1,1,12, , , , , , , , , ,1,3, ,2,1,2,3, , , , ,1,2, , , , ,2, , , , ,5,2,1, , , , , ,9,1,1, , , , , ,8,4,5,2,6,10,2,.810849
1,96119362,891,117,6,5,1,1,4, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,1,2,3,4, ,2, , , , ,5,0,1, , , , , ,8,4,1, , , , , ,5,5,3,1,9,2,2,1.105675
1,96128297,5970,179,9,8,1,1,12, , , , , , , , , ,1,3, ,1,1,4, , , , , ,2, , , , , ,2, , , , ,5,0,1, , , , , ,88,7,1, , , , , ,2,3,14,1,2,1,2,2.942934
3,96244655,14527,1942,4,3,1,1,1, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,4, , , ,2, , , , ,5,0,1, , , , , ,9,9,1, , , , , ,5,5,4,2,7,6,1,2.458751
3,98218978,17333,2324,6,5,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,5,0,1, , , , , ,11,7,1, , , , , ,6,5,5,1,5,4,2,.904096
4,96109937,18323,2462,4,3,1,2,13, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,2,4,6, , ,2, , , , ,5,0,2,2, , , , ,8,88,1, , , , , ,3,6,14,1,2,1,2,2.843379
3,98102898,14958,1996,4,3,1,2,1, , , , , , , , , ,1,3, ,2,1,3,3, , , , ,2, , , , , ,2, , , , ,4,1,1, , , , , ,9,5,1, , , , , ,6,4,6,1,7,2,2,1.098368
1,96140091,1213,244,3,2,1,1,12, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,4, , , , ,2, , , , ,4,0,1, , , , , ,88,2,1, , , , , ,10,5,13,2,5,2,2,.921705
2,97112052,10118,1295,4,3,1,2,13, , , , , , , , , ,1,2, , ,1,4, , , , , ,2, , , , , ,2, , , , ,4,0,1, , , , , ,9,1,1, , , , , ,6,3,4,2,7,18,2,1.240997
2,96221330,8514,1095,5,4,1,2,4, , , , , , , , , ,1,3, ,2,1,4, , , , , ,1,2,3,4,5,6,2, , , , ,3,0,2,1, , , , ,1,6,1, , , , , ,6,4,5,2,6,6,2,.725139
3,96207043,13707,1831,3,2,3, ,2, , , , , , , , , ,1,2, , ,1,4, , , , , ,1,4,6, , , ,2, , , , ,3,0,1, , , , , ,1,2,1, , , , , ,5,5,4,1,8,22,2,.100675
4,99214565,22912,3097,2,1,3, ,2, , , , , , , , , ,1,2, , ,1,4, , , , , ,2, , , , , ,2, , , , ,3,0,1, , , , , ,1,3,1, , , , , ,8,3,9,2,7,21,1,.625894
3,98214215,17043,2280,4,3,3, ,2, , , , , , , , , ,1,3, ,2,1,4, , , , , ,2, , , , , ,2, , , , ,2,0,1, , , , , ,1,2,1, , , , , ,5,5,1,2,9,22,1,.199759
4,96204250,19487,2634,2,1,3, ,2, , , , , , , , , ,1,3, ,2,1,4, , , , , ,2, , , , , ,2, , , , ,2,0,1, , , , , ,1,2,1, , , , , ,6,5,6,2,7,21,1,1.108061
4,99207050,22537,3037,2,1,3, ,2, , , , , , , , , ,1,3, ,2,1,4, , , , , ,2, , , , , ,2, , , , ,2,0,1, , , , , ,1,1,1, , , , , ,11,1,11,2,2,21,2,.423974
1,96220655,35,555,2,1,3, ,2, , , , , , , , , ,1,2, , ,1,4, , , , , ,2, , , , , ,2, , , , ,1,0,1, , , , , ,1,2,1, , , , , ,10,5,1,2,8,21,1,2.024086
3,96220655,13996,1874,2,1,3, ,2, , , , , , , , , ,1,2, , ,1,4, , , , , ,2, , , , , ,2, , , , ,1,0,1, , , , , ,1,2,1, , , , , ,10,5,5,2,6,21,1,.914417
4,96220655,19809,2681,2,1,3, ,2, , , , , , , , , ,1,2, , ,1,4, , , , , ,2, , , , , ,2, , , , ,1,0,1, , , , , ,1,3,1, , , , , ,10,5,13,2,7,21,1,.356121
4,96220655,19809,2682,2,1,3, ,2, , , , , , , , , ,1,2, , ,1,4, , , , , ,2, , , , , ,2, , , , ,1,0,1, , , , , ,1,3,1, , , , , ,10,5,13,2,7,21,1,.356121
1,96169823,4565,394,30,29,1,2,17,20,21,22,28,62, , , , ,2, , , , ,3,6, , , , ,2, , , , , ,2, , , , ,88,88,1, , , , , ,88,6,1, , , , , ,5,5,5,2,6,3,1,2.638602
1,96222028,1438,564,3,2,1,2,1, , , , , , , , , ,2, , , , ,2,4,6, , , ,2, , , , , ,2, , , , ,88,88,1, , , , , ,88,3,1, , , , , ,4,5,7,1,10,5,1,2.130267
1,96250511,3412,694,5,4,1,1,2, , , , , , , , , ,2, , , , ,3,6, , , , ,2, , , , , ,2, , , , ,88,88,4,4,5, , , ,1,8,1, , , , , ,7,5,2,2,9,12,1,.797954
2,96131318,6905,867,5,4,1,1,7, , , , , , , , , ,2, , , , ,3,6, , , , ,2, , , , , ,2, , , , ,88,88,1, , , , , ,88,2,1, , , , , ,8,5,2,2,10,3,1,.839583
4,99203884,22357,3010,4,3,1,1,2, , , , , , , , , ,2, , , , ,3,6, , , , ,2, , , , , ,2, , , , ,88,88,1, , , , , ,1,88,1, , , , , ,5,6,3,1,10,5,1,2.737054
4,96204205,19484,2633,5,4,1,1,2, , , , , , , , , ,2, , , , ,3,4, , , , ,1,6, , , , ,2, , , , ,88,4,1, , , , , ,11,3,1, , , , , ,8,6,4,3,8,6,2,.545895
4,99208787,22629,3055,18,17,1,1,2, , , , , , , , , ,2, , , , ,3,6, , , , ,1,6, , , , ,2, , , , ,88,3,1, , , , , ,1,9,1, , , , , ,5,5,3,1,7,4,1,2.198495
1,96221920,51,563,10,9,1,1,16, , , , , , , , , ,3, , , , ,4, , , , , ,1,2, , , , ,2, , , , ,88,0,10,1,2,4,5, ,1,13,1, , , , , ,7,2,11,2,5,21,2,.695728
2,96246474,9207,1174,7,6,1,1,9, , , , , , , , , ,3, , , , ,4, , , , , ,2, , , , , ,2, , , , ,88,0,1, , , , , ,88,88,1, , , , , ,3,5,6,1,2,9,2,1.386235
2,97209324,11141,1435,120,119,1,2,2, , , , , , , , , ,2, , , , ,4, , , , , ,1,2,4, , , ,2, , , , ,88,0,3,3,4, , , ,9,6,1, , , , , ,7,5,8,1,6,4,2,.659884
4,99125464,21807,2944,7,6,1,1,2, , , , , , , , , ,3, , , , ,4, , , , , ,1,2, , , , ,2, , , , ,88,0,1, , , , , ,88,5,1, , , , , ,2,3,14,1,2,1,2,6.699415
4,99128998,21935,2963,7,6,1,1,61, , , , , , , , , ,3, , , , ,4, , , , , ,2, , , , , ,2, , , , ,88,0,4,4, , , , ,1,1,1, , , , , ,11,6,13,2,5,3,1,.470191
4,99239137,24093,3252,10,9,1,1,12, , , , , , , , , ,3, , , , ,4, , , , , ,1,2, , , , ,2, , , , ,88,0,14,3,4, , , ,10,2,1, , , , , ,11,5,13,4,5,6,1,.538592
3,96251482,14640,1954,30,29,1,1,15, , , , , , , , , ,5, , , , ,3,6, , , , ,2, , , , , ,2, , , , ,22,22,13,1,2,3,4,5,88,6,1, , , , , ,2,3,14,1,2,16,2,3.520719
3,98119159,15794,2107,9,8,1,1,18,21, , , , , , , , ,2, , , , ,3,6, , , , ,2, , , , , ,2, , , , ,22,22,12,4, , , , ,7,10,1, , , , , ,6,6,2,2,10,10,1,1.042987
3,96204975,13665,1826,14,13,1,1,2, , , , , , , , , ,2, , , , ,3,1,3,4,6, ,2, , , , , ,2, , , , ,22,12,14,3,4, , , ,1,10,1, , , , , ,10,4,6,2,6,15,1,.508511
3,96173939,13480,1795,62,60,1,1,18,19,20,21,62, , , , , ,2, , , , ,3,6, , , , ,1,1,2,3,4,7,2, , , , ,22,11,5,4, , , , ,11,1,1, , , , , ,3,6,3,1,10,2,1,3.434439
3,98227060,17749,2383,8,7,1,2,15, , , , , , , , , ,3, , , , ,3,3,4, , , ,1,1,4,5,6, ,2, , , , ,22,11,13,2, , , , ,6,11,1, , , , , ,5,5,3,1,7,6,2,1.417018
